image_id,labels,transcriptions
1163,Misogyny,~nobody My ex: after playing in 7 life @mr tamil pasamga Nama yoru vammbukum poradhu ila thumbukum poradhu ila boys
774,not-misogyny,Prakash Mc Just now Evening Leo trailer paathuttu thoongurom Naalaiku Loki SO2EO1 paakkurom evening Ayalaan teaser uhh aprm songs ketutu thoonga vendithaan ~9 Thambi Real Life nu onnu irukku paah இூ
1407,Misogyny,TTIAUOHIYSISI IIIDHAWIIRIUISUNNIH KODUSIBIIUII
514,not-misogyny,Bro iniki match pathiya??? He : CSK match mattum dhan papen சல் IN9 harshan LE VEL MEMES = = VER ^ LEVEL
606,not-misogyny,Anne neenga epdi theriya thanama pre earth poningalo athey Mari ennayu en childhood days la erakki vitrunga nea |65 The Movie *Me
1504,Not-Misogyny,Csv சேரி கண்ணா அம்மா சளி ஹாஸ்பிடல் புடிச்சுருச்சு போலாம்
754,not-misogyny,Ticket book paniyachu mama Super mapla FDFS porom. Therika vidrom FDFS ah. Bus ticket mama. Ayudha pooja leave ku. HIIHH PDSII 5 ~G
1138,Misogyny,@pugal4zOmemes Crush tying her hair expectation ^ 6 (# 1 TIUI PSYGHOLOGIGHL OFERATIONS 1! ஈ0L BAICAPILOT BLAGK sounn VUAh 1987 But reality
1473,Misogyny,she என்னைய விட உனக்கு ஒரு நல்ல பொண்ணு கிடைப்பா டா marurhu familon mQ அப்டின்னா நீ ஒரு ஜட்டம்மா கும்ஸ்
1286,Misogyny,unna romba nalla payan nu nenachu thana da pazhagunan ne enna da enna anubavikura nenapula pazhagi iruka aunty enaku elam ok than aana na kalyanam aagi vayasu aana aunty ah iruken;ne chinna payana iruka athaan unkuda epdi nu yosikiren
190,not-misogyny,Someone un mandaila sotta theriyudhu sollatha LEVEL MEMES  = = VE;^ LFVEL apdi Ayo
734,not-misogyny,. P5155 30 WADE |13 AUSTRALIA BEAT PAKISTAN AND WENT TO FINALS IKIWIS *AUSSIES ENAMAMA SOWKIVAMA CUAINS
1734,Not-Misogyny,அழுதே கின்னஸ் வென்ற நைஜீரியர்! ஆண்கள்ட அழுதே எல்லாத்தையும் சாதிக்குற ஒரு பெணணால் கூட உலக சாதனை படைக்க முடியலயே  02:09:17:36
1305,Misogyny,yenga neenga than pannama thoongiduringa unga friends lam namma veetuku daily varangaley avangalayachum pana vidalam Ia gaaji wife avanga enna ungala pakava namma veetuku varanga nu nenachitu irukinga daily
13,not-misogyny,Mc Muriel Just now In function Random perusu thambi aduthathu unakku thane ithu puberty function da boomer uh #mc_muriel
180,not-misogyny,Adhan evlo prechana varudhu la breakup panikalam la LFVEL I Myfrnd Romba Dhooram vandhuttom full ah mudichutu dhan return varanum LEVEL [WF$ = = =
858,not-misogyny,ட நான்ஒரு பந்தயம்இழந்தபிறகு t ஆனால் MYJACKPOT777 இல்மெகொலக்கி ஜாக்பாட்டில்ஐபோன்வென்றது +91-7360904070
1617,Not-Misogyny,ஐயா ராசா உனக்கு வடிச்சி கொட்ட இனிமே எனக்கு தெம்பு ல்ல ச Eoodies om நீ ல வாங்கி சாப்பிடு ராசா ஓட்டல்
293,not-misogyny,literal TV serials Hero and Heroine both didnt have interest in the marriage and the heroine becomes pregnant in a month
141,not-misogyny,Dharshan Just now When me watching bittu in Twitter (X) Inner me : Anney anney like podama paarunga #dharshanmc
1009,not-misogyny,KIDS FROOTIKUDILOOTIADI LEGENDS SARAKU ADI YARA VENAADI Pite ut
904,not-misogyny,முத்து மேல கேஸ் போட்டு இருக்காங்களாம் இப்போ அவர் வீட்டுக்கு கோர்ட் சம்மன் அனுப்புனா நண்பர்களே புது லெட்டர் வந்துருக்கு 19 ஜிபி
460,not-misogyny,Ipl camera man to Cheer girls HLIS PRAM ^90/0 MS CREATION
1750,Not-Misogyny,இந்த புது வருஷத்துல என்ன பண்ணலாம்? ரொம்ப யோசிக்காதீங்க இந்த புதுவருஷம் நம்மள என்ன பண்ணலாம்ன்னு ஆல்ரெடி யோசிச்சு வச்சிருக்கும்
1602,Not-Misogyny,இணையத்துல #பொண்ணு பாக்குறது தப்பில்ல..9 அதுக்கு முன்னாடி அது #பொண்ணானு பாருங்க.. 06
341,not-misogyny,Sanjay Krishna mir Uாes auC Hol got rcauy for Thala 5 retirement speech Ho it endeu!ll
885,not-misogyny,- Giving Biscuit to friend wantedly during interval in school He : Enmela avlo pasama macha Me : Ama Macha (Le me who giving keela vilundha biscuit) IEரஅS I= 0: me Google Ply
143,not-misogyny,MUTHUMC இmபIரப ஈUI11 No one* *Literully noone கடன கேட்பவர்கள் ;
1742,Not-Misogyny,ஆண்கள் சிரிக்கும் அழகாக இருப்பார்கள் ஆ முடிவு எரிக்சு சிந்திகச் wemes KgWemes கணவன்மார்கள் சிரிக்கவெச்சி எவ பாக்குறா. எல்லாம் அழ வச்சுதான் பார்க்கறாங்க. போது ்வு
270,not-misogyny,Namba vazhkaila eppo dhan ipdilam nadakumo 5:49 pm 02 Jul 23
97,not-misogyny,Dharshan Just now Enna innaiku net eh aagala #dharshanmc gaali Laip~~
259,not-misogyny,Muthu Kutti Just now Good night anu maari oru ponnu kidacha nalla irukum nu ninache Apro tha yosiche namaku good night solla kuda oru ponnu illa nu #muthumc
1426,Misogyny,that Friend ற TILWONNUNட ithelam poranthapave kalli uthi konu irukanum Tag paal
536,not-misogyny,Inga paara Anna sengalam series kadaisi vara savama usuroda irukaru *Kalaiyarasan mt *Me 0 Hy
987,not-misogyny,*Amazon Elipkat Onga Offers Vida Avangakita Branded Dress Kammi Rate La Iruku 0 *Freaky fashion srone
1180,Misogyny,முன்பெல்லாம் காளையை அடக்கினாதான் பொண்ணு தருவேன்னு சொன்னாங்க இப்போ பொண்ணை தந்துவிடுகிறோம் நீங்களே அவங்களை அட க்கிக்கோங்கன்னு சொல்றாங்க
970,not-misogyny,Mo crush இந்தலட்டரரொம்பநாளாகொடுக்கணும்னுநினைச்சேன் PIDIG மறக்காமஉங்க Friend கிட்டகொடுத்துடுங்க
289,not-misogyny,Paani Poori official trailer is out now ! Streaming now on Shortflix Trailer paakavae nalla comedy yajollya iruku App
379,not-misogyny,Me seeing myself and thinking what am i doing in my life & LFVEL vishal sammy _ LEVEL MEWE3 =
1118,Misogyny,She Unna 4 Varshama Dhan Da Therium. Aana Enga Appa 24 Varshama Ena Valathu Padika Vechu Ena Nalla Pathukitaaru
838,not-misogyny,ஒரு நாள் நமக்கு பிடிச்ச மாதிரி நம்ம வாழ்க்கை மாறும் 9 - அதுக்கு முன்னாடி நமக்கு என்ன புடிச்சதுனு நமக்கே மறந்து போயிடும்
542,not-misogyny,Mc Muriel Just now Me at 3 Am ayoooo en kannu munnadiye en frnd saavuraney #mc_muriel Ini
82,not-misogyny,Dharshan Just now Dad Innu ethana naaliki veetala thanda sooru thinna pora ~Ellam oct 19 vera dhan #dharshanmc DX 9
86,not-misogyny,Dharshan Just now Me in everyones life #dharshanmc மாt
996,not-misogyny,wife wife sister mamiyar father and brothers me 85#^& அப்பனே விநாயகா இந்த மாதிரி குடும்பத்துலதான் என் பிரண்டு வாக்கப்படனும்
207,not-misogyny,Sanjay Krishna 5 hours ago Saga Anils Actually Danzel Washington evlo periya actor theriyuma??!! diacom
1335,Misogyny,Mei Bnga idha paathutu solu papom3? = = Rashidha kaatiyemaakiunga sir
227,not-misogyny,Me to cold Epo da climate change aagumnu irukka 4 LEVEL MEWE$ = = L[VEL
1697,Not-Misogyny,Special WOMDNS DAY Wishes ToAJlI Fake IDs Avalum Penn thaane Iyochi
233,not-misogyny,Muthu Kutti Just now Harris Jayaraj ஊ ருக்குள் அனைவரும் உன்னை கண்டு நடுங்க வீட்டினில் நீ ஒரு குழந்தையாய் சிணுங்க! #muthumc Piewaiex
1227,Misogyny,காலையில வச்சேன் மாமியார் இன்னைக்கு வெள்ளி கிழமை சாம்பார் வையின்னு சொன்னார் அப்புறம் என்னடி செஞ்ச. அதுல் 4 கத்தரிக்காய வெட்டி போட்டேன் சாம்பார் ரெடி ஆகிருச்சு தான் ரசம்
249,not-misogyny,"Maveeran Ia semma comeback Yaruku SK ah? Illa VJS voice ku WW vishal_sammy_ mc எ_ 5170"" Coogle Play mt"
177,not-misogyny,-&) Macha ennaya support project la tag pannirukanga da LEVEL dharshan *Mealeyin SqppoIUprOfect Maatikitta pangu LEVEL MEMES = = VER^
327,not-misogyny,Muthu Kutti Just now Nee enaiku MONDAY va paarthu bayapudama apo tha un Iyf ae start aagum #muthumc #mon_ motivation W irukiyo
256,not-misogyny,Enna da ellar kitayum flirt panraa He Avalai marakka dhaan LEVEL MEME$ = = = L[VEL
114,not-misogyny,IHIS DIIIOOUEFROI IUOKY MII 1@9 UINI MHIHRI AIMBIIIIOI VEIIII UIII KOIHIHI POWDHIIWII KHIRHIHUKU PER DHHNA DAKIIIHIAI
1633,Not-Misogyny,During Farewell Girls: Boys: Pogumbodhu andha Switch board ellathaiyum mothama norukkiruvom da day
589,not-misogyny,My cousins at any function En ivlo simple ah hair style panirukka french plat podalam laa fish tail braid podalam laa Me see adhan prechanaye sotta theriyudhu nu dhan naan ipdi potu vechirukken BHIWIII WuhI mr rrithakanga LEVEL LEMES = = VERA LEVEL
135,not-misogyny,"Ellarum ""I support KL Rahul"" nu sollitu adutha test avana ukkara vechruvanga nu thonuthu Yena ipdi ""I support"" podaama thookuna ellarum ""avlothaan career mudinjuthu nu solliruvanga la ntu ipdi panrangaloo??!! LEVEL MEMES = = VE* ^ L[VFL"
490,not-misogyny,Me looking at how miserable my life has become in past few years because of decisions 1 made
884,not-misogyny,DURING EXAM TIME #FRIND2 #FRIEND 1 ஊrபn MACHAN NA 5 OICLOCK IANIGTFபUA ELUNDHU PADICHAN DA THOJGAMARADOHANDA -~905 ?ueen~ #MEWHO WAKESUPAT SA5AMIANDICONES TOSCHHOQLATOAM Dol9e மcemB
452,not-misogyny,CSK hey indha adina CSK bowler vachi RCB ah epd defend panna poranga mt
1608,Not-Misogyny,Mention that ulaga level playboy Evalo periya figure ah irundhalum naal kulla ushar panniruvan Orey
34,not-misogyny,#AanandhamKoothadum video song from #Bakasuran Movieis out ! WSKW Snehan lyrics Sam cs musical la Appa ponnu Song na sollava venum .. Semmayairuku
825,not-misogyny,Rulavuni mcmes pugc neenga oru ponne illa macha epidi ra kandupidicha yaru sonna neenga angel thana Send KALAVA} MEMES *Me It mt
108,not-misogyny,Enna dhaan Negative character pannalum avan mela veruppe vara matingudhe #fahadfazil 4 LEVEL WEMF5 = = LEVEL
1379,Misogyny,ஏண்டிஎன்ன பார்த்து இப்டி மொறைக்கிற? தம்பிகை அடிக்ககஷ்டப்படறானேநம்ம அடுச்சு விடலாம்னு பாவம் பார்த்து வந்தா சொந்த கான்னு கூட பார்க்காமல் இப்டி கால விருச்சுவச்சு இந்தகுத்து குத்துறியேடா அக்
160,not-misogyny,Ramesh Bala @rameshlaus 2h #Partner : A fantasy comedy movie For the Masses  @Aadhiofficial & @ihansika have done well @iYogiBabu is in his usual self He and Hansika are involved in the fantasy part. Lot of other comedians Theatre la yelarum semmaya sirichi sirchi Enjoy panranga polayae
664,not-misogyny,Oorukulla evana kettalum nan dhan batman nu sollranga LEVEL dharshan  _ 1 My lord LEVEL MEME$ = = VER^
1529,Not-Misogyny,ஒருத்தி தண்ணியபோட்டு தமிழ்நாட்டு மானத்த ரோட்ல நிறுத்தவ PIa ச்பபடuச னm இன்னொ ருத்தி உலகம்பூரா கலாச்சாரத்த பரப்புனா இவங்க peta உறுப்பினர்கள் =@
1310,Misogyny,ippothan da un amma solitu pora en pullaiku vaai la viral vecha kuda kadika theriyathu nu periyamma athukulla vanthu vaadi munda malli poo vechu mood ethura vanthu oombu nu koopdura nee
1560,Not-Misogyny,She~ சேர்ந்த காதலை விடசேராத காதல் காவியமாகிறது He~ இத இப்போ சொல்ற. ? She~ ஏன் காவியமா இ கூடாது He~ code wordaccepted  ஏன் ருக்க நம்ம
1299,Misogyny,Online ah paathu aduthavanuku un pondatiya neeye alangaram panni pondati anupi vechu adika nenaikuriye enna ambala da nee _ una enaku katti vechu irukanga paru cheee poi
1302,Misogyny,athu mattum vena da pls en chellam Ia vera enna vena panalam She na full company kudukuren aana athu mattum vena da pls
704,not-misogyny,After small fight with her *She Ama neenga yaaru dharshan mt __LL LEVEL MEME$ = = VE;^ LEVFL
1471,Misogyny,அங்க ஏதோ விட்டுட்டுவந்த கடைல ஏதும் ல்லைங்க உங்க மாதிரி இருக்கு HANDBAG PURSE இல்ல LIPSTICKAH அதுக்கெல்லாம் உயிர் இல்ல ஏங்க கிளி ஏதும் வளக்குறீங்களா நான் விட்டுவந்ததுக்கு உயிர்இருக்கு அத விட்டுட்டு போய்டீங்களா மககு கூ மக்கு கூ
12,not-misogyny,"When someone suddenly texts Hai Enna panra Epdi irukka Saptiya டேய் 10 கேள்வி கேட்காம மூடிட்டு வந்த வேலைய மட்டும் பாரு டா 4^ LFVEL LE""F! NEMF5 = 8"
1655,Not-Misogyny,நாளை முதல் அனைத்து மகளிரும் சாதாரண கட்டண நகரப்பேருந்துகளில் கட்டணமின்றி பயணிக்கலாம் shrurhi memes official இதுதான் சான்ஸ்னு ஆத்தா வீட்டுக்கு அடிக்கடி பைய்ய தூக்கிட்டு போன
1726,Not-Misogyny,சூப்பர் மார்க்கெட்டுல ஒரு பொண்ணு புருஷனைக் கேட்டு
1178,Misogyny,In Maamiyaar Veedu Dads Little Princess இன்னைக்கு சாப்பிட என்ன செய்ய போற அதெல்லாம் சொல்றதுக்கு இல்லை செஞ்சுட்டு பேர் வைக்கணும் தான்
1493,Misogyny,Ex 8 இருக்க? 90 Me : ம் நல்லா இருக்கேன் Ex : என்னலாம் நினச்சி பாப்பியா? Me : ம் தினமும் One Time pokkiriahina எப்டி
564,not-misogyny,Muthu Kutti m Inaikaavathu night seekaro thunganum *Suddenly power #muthumc cut* ஸo
1165,Misogyny,என்னங்க அம்மா வீட்டுக்கு போயிட்டேன்னு ரொம்ப feel பண்றீங்களா ல்லையே :ஏது . ~அய்யய்யோ ஆமா சொல்லணுமா ஆமா ஆமா LBiU UN
390,not-misogyny,Muthu Kutti Just now Me coming out from ATM without taking money and getting AC kaathu Hmuthumc HUTHU NS
827,not-misogyny,வெயில் வந்துருச்சு துணிய காயப்போட்டுறுவோம் Few minutes later m
1242,Not-Misogyny,இந்த புது வருஷத்துல என்ன பண்ணலாம்? ரொம்ப யோசிக்காதீங்க இந்த புதுவருஷம் நம்மள என்ன பண்ணலாம்ன்னு ஆல்ரெடி யோசிச்சு வச்சிருக்கும்
1030,misogyny,Nobody Beggars In Bus Stop IIIIINIIT SapttuasnauNaaaSaasaam Saarn 000@ TIMIL +FMI] டேய் NATIONAL CRUSH பா அவ
244,not-misogyny,After a lot of struggle you made your mom to watch a movie (10 mins later) She iru mazha vara maari irukku thuni eduthutu vandhurren mட LEVEL MEME$ = = VER^ LEVFL
1203,Not-Misogyny,கைதி படத்துல கார்த்தியோட பொண்ணு தான் 167 ல திரிஷா.! Sk NXA 2 Age 20 விக்ரம் படத்துல கமலோட பேரன் தான் 167 ல விஜய் அண்ணா Vijay Fans mt SRNRX ஒரு வேளை இருக்குமோ Age
215,not-misogyny,mt Boss avanga rathanavela character ah celebrate pannitu irukanga CடVEL *MariSelvaa dharshan _ mட வWI W + 0@uFய Enna da solra MEME$ = = VER^ LEVEL
1650,Not-Misogyny,while watching santhosh subramaniyam movie VIUI cap +0~9 enakum hasini marii ponnu paru ma yen vitula oru irukurathu pathatha Opak loosu
1662,Not-Misogyny,அனைத்து மகளிரும் 1^111 சாதாரண கட்டண நகரப் பேருந்துகளில் மே 8 முதல் கட்டணமில்லாமல் பயணிக்கலாம் முதல்வர் மு கஸ்டாலின் Someone Q5CIn ஆண்களுக்கு எப்போ விடியல் வருமோ ?? ஈஃ00
696,not-misogyny,Someone Enjoy your That problem from nowhere: Okay enjoy panidren vishal_sammy_ day LEVEL MEMES = VE*^ L[VEL
1505,Misogyny,crush hi saptacha 19:39 mmm 119:39 enakku oru crush iruntha 19:39 mm 19:39 ipdi thaan ethu kettalum mmm mmm nu reply pannuva 19-101 mmm 1941 enakku romba nurt aagiruchi 19:43 mmmm 79:47 oru naal ava veetu munnadi poyi aai irunthu vachittu vanthutten 19:40 konjam busya irunthen 19:50 athaan olunga pesa mudila .9;50 neenga epdi irukeenga 19:52 saptacha 19:52 sry
439,not-misogyny,Muthu Kutti Just now Ur going to office to see ur crush But she is on leave #muthumc _1 NUIHONG
1431,Misogyny,Hus 49 doily தேங்காய் சட்னி தானா. தக்காளி சட்னி ல்லாம் செய்யமாட்டியா... then;wife reoction be ஈQarixel& will
1395,Misogyny,Helo En Purushan Ungla New Year Party Kaga Veetuku Kupta Enga Veetu Bathroom La Bittu Padam Paathu Kai Adichitu Irukinga ADULIS_ SPOT Sari Kenjathinga Itna Yartaiyum Sollamata Athukaga Intna 9inch Sunniya Sappi Kanjiva Kudichikaren Ok Va Zip A Kalatunga Sikiram
157,not-misogyny,harry dawson (3ு) @_harrydawson people who don t sugar in their tea think have a masters degree in maturity -1} Deimeamaalumenakudiabetesdaa 0 put they LE VEL WEMES5  = = VE*^ LFVEL
1311,Misogyny,yenga oru time mudichutu thoongurarunga unga friend uh full bodhai vera wife kasu vangitan kelambi vanthudava ipove
849,not-misogyny,ஸ Marriage Photography Epadi Irukum Pa WUC AIU WEAB Yagappa Photography Page Poi Paru
604,not-misogyny,S00r 6v3. Brst Ume Going to CBE Baga ஔrtham Dga la iukaanga LBVBL #
1362,Misogyny,"With Bestie Dei Ronjm medhuvo kuthuda ipdi Kootu thanama pandra 1 0 GAAJIP O $10 Ahhhopdithon kuthudonolloforceah adi. uffff veliya vondhhrucho eduthuullovidu Ennada holemofhi sorugifo ahhh ouchhhhh ahhhhmmmmm 1+-""1"
442,not-misogyny,Sanjay Krishna Just now Yabbaaa dei intha assaultaa aaduna MBA vendiyathu thaan!!! ய mc Gulb $5 00 7 ப ~uCIO 7U5 ~&006 JMEWE$  LEVE( = VE;1 LEVEL 5 !00
431,not-misogyny,muthu mc @muthu kutti Me speaking English in client My dad : Amuthumc N 194- 4:51 PM Apr 19
1249,Misogyny,SETI LrI dailghunt Google Play அந்த. காலம் ந்த. காலம் அது வசந்த அது வசந்த&கோ காலம் காலம்
115,not-misogyny,Vijay na cameo soli dhana kutitu vandhinga enna palakkam da idhellam 4 mc LLEVE[ WEME5 = LEVFL
1671,Not-Misogyny,நாளை சாதாரண கடடண் நகரப்பேருந்துகளில் மகளிர் இலவசமாக பயணிக்கலாம் முதலமைச்சர் மு கஸ்டாலின் TIN ~] தமிழ்நாட்டுல ஓடுற முக்கால்வாதி பேருந்துகள் டீலக்ஸ் பஸ் தான் இதுல இந்த ஓட்டை உடைசல் சாதாரண பஸ் வர்ற வரைக்கும் காத்து கிடக்கனுமா?? முதல்
1414,Misogyny,Bestie Dei unaku oruthadava punda virichathukaga nenacha neram paduka koopdakoodathu puriyutha En BF ooruku ponathum naane solren apo aasa theera evlo venalum ena Othu eduthuko sariya ipo avan koopdran poitu varen sariya
622,not-misogyny,Muthu Kutti Just now Find the value ofX?? Naanae avala maranthalum neenga vida maatringalae da #muthumc
153,not-misogyny,Oru alavuku mela nammaku sleeping kedaiyadhu & dharshan _ Overthinking dhan LEVEL MEME$ = VE^ LEVEL
1487,Misogyny,ProfiZe Video picture calI w w w . H U M ஈ N $ 0 FT n M11 N n D U. 1 N பாத்து இருங்க பிதரண்ட்ஸ்இருங்க
637,not-misogyny,"Sanjay Krishna 2hours ngo ""Ayyo Kadavule intha Periodsaa ponnungalukku tharama enaku thanthuru"
764,not-misogyny,"Prakash Mc Just now Class la niraya peru irundhalum oruthan um pesa matranga kooda bench la irukkavangalum vera vazhi illama pesuranunga ""Alone aa irukkadhu happy thaan but same time it canxils @prakaz mt wondered What did do Wrong?"""
102,not-misogyny,Muthu Kutti Just now Akka naa thungha pore papa va paathuko Ithan enga akka enaku kudutha motha vella #muthumc Der
909,not-misogyny,natpu online IG:vettipaiyan memes Today dai machi epdi irukka 18:39 irukenda unaku enna nee jolly a irupa 18:40 yenda apdi soldra 18:40 ama. neethana first msg anupuna apo jolly a than AVETTIU PHIIA irupa 18:40 WEMIS அது சரி உங்க உங்க உருட்டு வாயி
398,not-misogyny,Sanjay Krishna Just now Thala apdiye IPL mudichutu vivasayam paaka poiraathinga Oru aal koraiyuthu vanthu WTC final aadi kuduthutu ponga. KUIUn V E1 L & KUILL AWEWE  = LFVEL
859,not-misogyny,Priyanka mohan 1@ JERRY M@ _TMN FUVN KUMMI E.O Me* Aval mugam paarthu Naan indru thadumaarinen
471,not-misogyny,Mc Muriel Just now cha phn Ia charge ey nikka mattenguthu. Enna da vazhkai ithu bnda maari irukku Life Thangadurai ellam oru alavukku thaan
930,not-misogyny,gosparithabangal மழை வரும் ஜாலியா உக்காந்து பார்த்தவன் லல LI இந்த 90ஸ் கிட்ஸ் VIII MEMES மழை வர் போதுன்னு தெரிந்த உடனே கேபில் வயர் லாம் விட்டு கைல் மெழுகுவர்த்தி தீப்பெட்டி ரெடியா எடுத்து வச்சி கரண்ட் எப்ப நிக்கும்ன்னு பார்த்தவன் டா போது டிவி டிவி புடிங்கி
216,not-misogyny,Me to myself 7 kazhudha vayasu aagiyum Mail unsubscribe panitu back vandha enga thirumba subscribe aagidumo nu bayandhu home variye +45L mt = 6V6L
624,not-misogyny,"Me taking photos of everyone Them Vaa vandhu neeyum pose kudu edukurom Me Ennaku photo ku pose la kuduka theiryadhu athanala than ellariyum edukuren theivamey ""0uB 2619 o mt mt vishal sammy _"
674,not-misogyny,Other to their girl Bae baby Chellam Ammu etc Me to my girl Yei Intha ma vishal_ sammy_ LEVEL MEMES = = = LEVEL
1103,Misogyny,Crush online Iniku oru pudhu dish try ஈULUL panna poran da 9:54 Parrah apdi ena dish 9:54 AM Chappati maavu la sudaporan 9:54 4M Me idly
1212,Not-Misogyny,"வாட்ஸ் அப் இல்லாத காலத்துல வாசல் படில உட்கார்ந்து 0ட55 மீ் ஸு 9 தஞ்சை பாலோ பொம்பளைங்க இப்படித்தான் ""குரூப் சாட்டிங்"" பண்ணிட்டு இருந்தாங்க 43500"
1228,Not-Misogyny,கன்னியாகுமரி RAII 08 யாருமரி 90s Kids நினைவுகள் டிசம்பர் பூவலாம் தலையில பாத்த கடைசி தலைமுறை நாங்க தான்
468,not-misogyny,Anna hero venda na Thirumba music director vaa na vishal_sammy_ ப
1099,Misogyny,கடவுள. நான் புருசன் சாப்பிட்ட சாப்பிடுற மனைவி வேணும்னு கேட்க்கலை ?? புருசன் சாப்பிடுற சமைக்கிற மனைவி இருந்தா போதும் கடவளே.!! பிறகு மாதிரி
1421,Misogyny,ENA DA PANRA Aaahhhhhh PAVADAI KOLA Apdi nakkada da THALAIYA VIDURA Mood erudhu shhh Dei enada kunjப Aaahh nalla Ah ulla vitutu Vegama kethi Ahbhh valikuthu da Kili da bundaiva
1076,misogyny,Encryption text here Dei namba breakup panikalam da Unaku Nalla Ponnu kedaipaah da 11:16 pm Nalla Ponnu kedaipaah nah apo nee enna Item ah dii 11:17 pm @Muskgram she Today
971,not-misogyny,Mom Seri Seri Neeye 7:30 Ku IPL match paathuka. Me FEHB5 My Mom Memies ulagam Meme bagauan அப்பறம் நைட்டுக்கு போட மாட்டன் பாத்துக்கோ PAHEU சோறு
770,not-misogyny,GS சEngland 3 AAus Actinglunaiye minjirvaan
1133,Misogyny,தேவதைகள் பெரும்பாலும் கனகாம்பரம் பூ சூடியிருப்பர்! /~57*074 SI^GLE NBN
1539,Not-Misogyny,டேய்தம்பி ஜல்லிக்கட்டை விட வீரமான அபாயகரமான விளையாட்டு ஒன்னு சொல்லவா  ? சொல்லுங்கண்ணே தாலிகட்டு
89,not-misogyny,Muthu Kutti Just now * me thinking* Bathroom la irukum pothu 0 0} varamatainguthu Athuvae veliya kelambhura apo varuthu #muthumc wuni ND Bnavoni HD epdi??
1542,Not-Misogyny,நியாயமும் தைரியமும் ஒரு பொம்பள புள்ளை கிட்ட இருந்துச்சுனா இருந்துச்சுனா!!! #Hamam_ Soap போட்டு குளிப்பான்னு சொல்ல வந்தேன்
232,not-misogyny,Madras On Music Event (July 29 & 3oth) W' Intha Mathri oomho l oruMusio Evont Wadakurathu Blem Rare Ghettiyar Book Your Tickets: Also cvoilcble on: wwwocicovensscom Adityorom Poloce City ECR Chenndi bookinyshow Tnsider
703,not-misogyny,Flnn u5- S-[DIT~5 - 3H IE Tu TLD DI 7#னI-175 417ப_]113 ஈDENGA~ட+ NN moabd Dei namma cheems da
54,not-misogyny,Accepting the fate and saying Its ok Ia iruka vali irukeh vishal_sammy_ ^ 1~~7~1: +
1437,Misogyny,We3 dj.block ஆள தான் இந்தளவு நான் பிரபலமாகி இருக்கேன் என் வெற்றிக்கு முழு அன்னைக்கு என்ன சொன்ன? காரணம் dj. block தான் dJ block ஆள என் திறமைக்கு மதிப்பில்லாம போச்சு என் தோல்விக்கு ன்னைக்கு என்ன சொன்ன? 6 ேock தான் காரணம் துல எது உண்மை? ரெண்டும் உண்மைதான் தான்
1175,Misogyny,Love you poor & doni have bikecar to take you to ride No Probllem we willl Walk Indha mathiri Pnnu Ia Euanukumae Kidaikadhu Alarm be like: Alarm Ithu Kanavu nu nan avan kitta epdi solluven un
745,not-misogyny,Vetri Mra Just now Manager : work Done Report send panuga brother Me But Sir inaki Sunday !! Manager : Oru nalla Employee ku Sunday la kidayathu Me : IIUIIN PISIU vevIwra டேய்தங்கதுரை
878,not-misogyny,தர்பபோதைய _:uV 18/08/2021 எய்தி வன்கொடுமை தடை சட்டத்தில் கைதான நடிகை மீரா மிதுன் மற்றும் அவரது ஆண் நண்பர் கோரி சென்னை முதன்மை அமர்வு நீதிமன்றத்தில் மனு தன்னைப் பற்றி அவதூறாக செய்தி பரப்பியதற்கு கண்டனம் 3 தெரிவிக்கும் வகையில் பேசிய வாய் தவறி குறிப்பிட் சமுதாயத்தை பற்றி பேசியதாக மனுவில் தகவல் பல படங்களுக்கு கால்ஷீட் கொடுத்துள்ளதால்
1275,Misogyny,MILKY BAR GHOGO BHR oLL Ror ACIRGS
783,not-misogyny,Vetri Mra Just now Me to Me : Life la enna nadanthalu seri
261,not-misogyny,Oru alavuku mela nammaku sleeping kedaiyadhu & dharshan _ Overthinking dhan LEVEL MEME$ = VE^ LEVEL
1445,Not-Misogyny,அன்பே. இருவருவரும் பொடிநடயாக சென்னை மழையில் வளம் வருவோம் நானே சளி இருமலுக்கு மாத்திரை சாப்பிட்டு கசாயம் வைச்சி இருக்கேன் டா பாயிருகம் பயபமன் குடிச்சு
1012,not-misogyny,"That moment uhen B"" Section is going forP MEKOSAM But A"" Section hauing maths class"
1329,Misogyny,enna mamiyaru ipdi paathutu poraa night mamanar kuda thiruttu thanama panatha paathutaala marumagal
167,not-misogyny,ISRO : Oru murai than thavarum _vishal_ sammy_
193,not-misogyny,Muthu Kutti Am Climax la en jet la pogura apo salute adikura scene vachanga nu kelunga sir #muthumc
62,not-misogyny,When / am enjoying my with her without any fight She with a load of my mistakes & mB enna asinga paduthura insult pandra day LEVE( MEMES = VE^ LEVEL
1159,Misogyny,இந்த ஒரு காரணத்துக்காக காதலை தியாகம் செய்தேன் அப்படின்னா அது எதுக்காக? Sandle Kumar anu 13O ollors 74 comrme LIke Commeni Sord Sandle Kumar பையன் தோளுக்கு மேல வளந்துட்டான் வீட்டு பக்கம் வராதடா அடி பின்னிடுவான் எ60 எச்சரித்ததால்
1298,Misogyny,ayayo veetla appa amma ila reels panna romantic video ku nadika vaada nu sonna ivan enna akka Real ah rape pandra mari ready aagura mari shirt pant elam kalatitu varan
668,not-misogyny,Nee ennapa vadachennai 2 keta Saatai 2 kuduthruka vishal_ sammy You know who
